INPUT_TABLE
Variable ID
AgSupplySubsector_relative-cost-logit

region,AgSupplySector,AgSupplySubsector,logit.type
Africa_Northern,MiscCrop,MiscCrop_AfrCstNW,relative-cost-logit
Africa_Northern,OilCrop,OilCrop_AfrCstNW,relative-cost-logit
Africa_Northern,OtherGrain,OtherGrain_AfrCstNW,relative-cost-logit
Africa_Northern,Pasture,Pasture_AfrCstNW,relative-cost-logit
Africa_Northern,Rice,Rice_AfrCstNW,relative-cost-logit
Africa_Northern,Root_Tuber,Root_Tuber_AfrCstNW,relative-cost-logit
Africa_Northern,SugarCrop,SugarCrop_AfrCstNW,relative-cost-logit
Africa_Northern,Wheat,Wheat_AfrCstNW,relative-cost-logit
Africa_Northern,biomass,biomass_grass_AfrIntN,relative-cost-logit
Africa_Northern,biomass,biomass_tree_AfrIntN,relative-cost-logit
Africa_Northern,Corn,Corn_AfrIntN,relative-cost-logit
Africa_Northern,FiberCrop,FiberCrop_AfrIntN,relative-cost-logit
Africa_Northern,FodderGrass,FodderGrass_AfrIntN,relative-cost-logit
Africa_Northern,FodderHerb,FodderHerb_AfrIntN,relative-cost-logit
Africa_Northern,Forest,Forest_AfrIntN,relative-cost-logit
Africa_Northern,MiscCrop,MiscCrop_AfrIntN,relative-cost-logit
Africa_Northern,OilCrop,OilCrop_AfrIntN,relative-cost-logit
Africa_Northern,OtherGrain,OtherGrain_AfrIntN,relative-cost-logit
Africa_Northern,Pasture,Pasture_AfrIntN,relative-cost-logit
Africa_Northern,Rice,Rice_AfrIntN,relative-cost-logit
Africa_Northern,Root_Tuber,Root_Tuber_AfrIntN,relative-cost-logit
Africa_Northern,SugarCrop,SugarCrop_AfrIntN,relative-cost-logit
Africa_Northern,Wheat,Wheat_AfrIntN,relative-cost-logit
Africa_Northern,Pasture,Pasture_DeadSea,relative-cost-logit
Africa_Northern,Pasture,Pasture_LChad,relative-cost-logit
Africa_Northern,biomass,biomass_grass_MeditE,relative-cost-logit
Africa_Northern,Corn,Corn_MeditE,relative-cost-logit
Africa_Northern,FiberCrop,FiberCrop_MeditE,relative-cost-logit
Africa_Northern,FodderHerb,FodderHerb_MeditE,relative-cost-logit
Africa_Northern,MiscCrop,MiscCrop_MeditE,relative-cost-logit
Africa_Northern,OilCrop,OilCrop_MeditE,relative-cost-logit
Africa_Northern,OtherGrain,OtherGrain_MeditE,relative-cost-logit
Africa_Northern,Rice,Rice_MeditE,relative-cost-logit
Africa_Northern,Root_Tuber,Root_Tuber_MeditE,relative-cost-logit
Africa_Northern,SugarCrop,SugarCrop_MeditE,relative-cost-logit
Africa_Northern,Wheat,Wheat_MeditE,relative-cost-logit
Africa_Northern,biomass,biomass_grass_MeditS,relative-cost-logit
Africa_Northern,biomass,biomass_tree_MeditS,relative-cost-logit
Africa_Northern,Corn,Corn_MeditS,relative-cost-logit
Africa_Northern,FiberCrop,FiberCrop_MeditS,relative-cost-logit
Africa_Northern,FodderGrass,FodderGrass_MeditS,relative-cost-logit
Africa_Northern,FodderHerb,FodderHerb_MeditS,relative-cost-logit
Africa_Northern,Forest,Forest_MeditS,relative-cost-logit
Africa_Northern,MiscCrop,MiscCrop_MeditS,relative-cost-logit
Africa_Northern,OilCrop,OilCrop_MeditS,relative-cost-logit
Africa_Northern,OtherGrain,OtherGrain_MeditS,relative-cost-logit
Africa_Northern,Pasture,Pasture_MeditS,relative-cost-logit
Africa_Northern,Rice,Rice_MeditS,relative-cost-logit
Africa_Northern,Root_Tuber,Root_Tuber_MeditS,relative-cost-logit
Africa_Northern,SugarCrop,SugarCrop_MeditS,relative-cost-logit
Africa_Northern,Wheat,Wheat_MeditS,relative-cost-logit
Africa_Northern,Pasture,Pasture_NigerR,relative-cost-logit
Africa_Northern,biomass,biomass_grass_NileR,relative-cost-logit
Africa_Northern,biomass,biomass_tree_NileR,relative-cost-logit
Africa_Northern,Corn,Corn_NileR,relative-cost-logit
Africa_Northern,FiberCrop,FiberCrop_NileR,relative-cost-logit
Africa_Northern,FodderHerb,FodderHerb_NileR,relative-cost-logit
Africa_Northern,Forest,Forest_NileR,relative-cost-logit
Africa_Northern,MiscCrop,MiscCrop_NileR,relative-cost-logit
Africa_Northern,OilCrop,OilCrop_NileR,relative-cost-logit
Africa_Northern,OtherGrain,OtherGrain_NileR,relative-cost-logit
Africa_Northern,Rice,Rice_NileR,relative-cost-logit
Africa_Northern,Root_Tuber,Root_Tuber_NileR,relative-cost-logit
Africa_Northern,SugarCrop,SugarCrop_NileR,relative-cost-logit
Africa_Northern,Wheat,Wheat_NileR,relative-cost-logit
Africa_Northern,biomass,biomass_grass_SinaiP,relative-cost-logit
Africa_Northern,Corn,Corn_SinaiP,relative-cost-logit
Africa_Northern,FiberCrop,FiberCrop_SinaiP,relative-cost-logit
Africa_Northern,FodderHerb,FodderHerb_SinaiP,relative-cost-logit
Africa_Northern,MiscCrop,MiscCrop_SinaiP,relative-cost-logit
Africa_Northern,OilCrop,OilCrop_SinaiP,relative-cost-logit
Africa_Northern,OtherGrain,OtherGrain_SinaiP,relative-cost-logit
Africa_Northern,Rice,Rice_SinaiP,relative-cost-logit
Africa_Northern,Root_Tuber,Root_Tuber_SinaiP,relative-cost-logit
Africa_Northern,SugarCrop,SugarCrop_SinaiP,relative-cost-logit
Africa_Northern,Wheat,Wheat_SinaiP,relative-cost-logit
Africa_Southern,biomass,biomass_grass_AfrCstE,relative-cost-logit
Africa_Southern,biomass,biomass_tree_AfrCstE,relative-cost-logit
Africa_Southern,Corn,Corn_AfrCstE,relative-cost-logit
Africa_Southern,FiberCrop,FiberCrop_AfrCstE,relative-cost-logit
Africa_Southern,Forest,Forest_AfrCstE,relative-cost-logit
Africa_Southern,MiscCrop,MiscCrop_AfrCstE,relative-cost-logit
Africa_Southern,OilCrop,OilCrop_AfrCstE,relative-cost-logit
Africa_Southern,OtherGrain,OtherGrain_AfrCstE,relative-cost-logit
Africa_Southern,PalmFruit,PalmFruit_AfrCstE,relative-cost-logit
Africa_Southern,Pasture,Pasture_AfrCstE,relative-cost-logit
Africa_Southern,Rice,Rice_AfrCstE,relative-cost-logit
Africa_Southern,Root_Tuber,Root_Tuber_AfrCstE,relative-cost-logit
Africa_Southern,SugarCrop,SugarCrop_AfrCstE,relative-cost-logit
Africa_Southern,Wheat,Wheat_AfrCstE,relative-cost-logit
Africa_Southern,biomass,biomass_grass_AfrCstS,relative-cost-logit
Africa_Southern,biomass,biomass_tree_AfrCstS,relative-cost-logit
Africa_Southern,Corn,Corn_AfrCstS,relative-cost-logit
Africa_Southern,FiberCrop,FiberCrop_AfrCstS,relative-cost-logit
Africa_Southern,Forest,Forest_AfrCstS,relative-cost-logit
Africa_Southern,MiscCrop,MiscCrop_AfrCstS,relative-cost-logit
Africa_Southern,OilCrop,OilCrop_AfrCstS,relative-cost-logit
Africa_Southern,OtherGrain,OtherGrain_AfrCstS,relative-cost-logit
Africa_Southern,PalmFruit,PalmFruit_AfrCstS,relative-cost-logit
Africa_Southern,Pasture,Pasture_AfrCstS,relative-cost-logit
Africa_Southern,Rice,Rice_AfrCstS,relative-cost-logit
Africa_Southern,Root_Tuber,Root_Tuber_AfrCstS,relative-cost-logit
Africa_Southern,SugarCrop,SugarCrop_AfrCstS,relative-cost-logit
Africa_Southern,Wheat,Wheat_AfrCstS,relative-cost-logit
Africa_Southern,biomass,biomass_grass_AfrCstSE,relative-cost-logit
Africa_Southern,biomass,biomass_tree_AfrCstSE,relative-cost-logit
Africa_Southern,Corn,Corn_AfrCstSE,relative-cost-logit
Africa_Southern,FiberCrop,FiberCrop_AfrCstSE,relative-cost-logit
Africa_Southern,Forest,Forest_AfrCstSE,relative-cost-logit
Africa_Southern,MiscCrop,MiscCrop_AfrCstSE,relative-cost-logit
Africa_Southern,OilCrop,OilCrop_AfrCstSE,relative-cost-logit
Africa_Southern,OtherGrain,OtherGrain_AfrCstSE,relative-cost-logit
Africa_Southern,PalmFruit,PalmFruit_AfrCstSE,relative-cost-logit
Africa_Southern,Pasture,Pasture_AfrCstSE,relative-cost-logit
Africa_Southern,Rice,Rice_AfrCstSE,relative-cost-logit
Africa_Southern,Root_Tuber,Root_Tuber_AfrCstSE,relative-cost-logit
Africa_Southern,SugarCrop,SugarCrop_AfrCstSE,relative-cost-logit
Africa_Southern,Wheat,Wheat_AfrCstSE,relative-cost-logit
Africa_Southern,biomass,biomass_grass_AfrCstSW,relative-cost-logit
Africa_Southern,Corn,Corn_AfrCstSW,relative-cost-logit
Africa_Southern,FiberCrop,FiberCrop_AfrCstSW,relative-cost-logit
Africa_Southern,MiscCrop,MiscCrop_AfrCstSW,relative-cost-logit
Africa_Southern,OilCrop,OilCrop_AfrCstSW,relative-cost-logit
Africa_Southern,OtherGrain,OtherGrain_AfrCstSW,relative-cost-logit
Africa_Southern,Pasture,Pasture_AfrCstSW,relative-cost-logit
Africa_Southern,Root_Tuber,Root_Tuber_AfrCstSW,relative-cost-logit
Africa_Southern,Wheat,Wheat_AfrCstSW,relative-cost-logit
Africa_Southern,biomass,biomass_grass_AfrIntS,relative-cost-logit
Africa_Southern,biomass,biomass_tree_AfrIntS,relative-cost-logit
Africa_Southern,Corn,Corn_AfrIntS,relative-cost-logit
Africa_Southern,FiberCrop,FiberCrop_AfrIntS,relative-cost-logit
Africa_Southern,Forest,Forest_AfrIntS,relative-cost-logit
Africa_Southern,MiscCrop,MiscCrop_AfrIntS,relative-cost-logit
Africa_Southern,OilCrop,OilCrop_AfrIntS,relative-cost-logit
Africa_Southern,OtherGrain,OtherGrain_AfrIntS,relative-cost-logit
Africa_Southern,PalmFruit,PalmFruit_AfrIntS,relative-cost-logit
Africa_Southern,Pasture,Pasture_AfrIntS,relative-cost-logit
Africa_Southern,Rice,Rice_AfrIntS,relative-cost-logit
Africa_Southern,Root_Tuber,Root_Tuber_AfrIntS,relative-cost-logit
Africa_Southern,SugarCrop,SugarCrop_AfrIntS,relative-cost-logit
Africa_Southern,Wheat,Wheat_AfrIntS,relative-cost-logit
Africa_Southern,biomass,biomass_grass_AngolaCst,relative-cost-logit
Africa_Southern,biomass,biomass_tree_AngolaCst,relative-cost-logit
Africa_Southern,Corn,Corn_AngolaCst,relative-cost-logit
Africa_Southern,FiberCrop,FiberCrop_AngolaCst,relative-cost-logit
Africa_Southern,Forest,Forest_AngolaCst,relative-cost-logit
Africa_Southern,MiscCrop,MiscCrop_AngolaCst,relative-cost-logit
Africa_Southern,OilCrop,OilCrop_AngolaCst,relative-cost-logit
Africa_Southern,OtherGrain,OtherGrain_AngolaCst,relative-cost-logit
Africa_Southern,PalmFruit,PalmFruit_AngolaCst,relative-cost-logit
Africa_Southern,Pasture,Pasture_AngolaCst,relative-cost-logit
Africa_Southern,Rice,Rice_AngolaCst,relative-cost-logit
Africa_Southern,Root_Tuber,Root_Tuber_AngolaCst,relative-cost-logit
Africa_Southern,SugarCrop,SugarCrop_AngolaCst,relative-cost-logit
Africa_Southern,Wheat,Wheat_AngolaCst,relative-cost-logit
Africa_Southern,biomass,biomass_grass_CongoR,relative-cost-logit
Africa_Southern,biomass,biomass_tree_CongoR,relative-cost-logit
Africa_Southern,Corn,Corn_CongoR,relative-cost-logit
Africa_Southern,FiberCrop,FiberCrop_CongoR,relative-cost-logit
Africa_Southern,Forest,Forest_CongoR,relative-cost-logit
Africa_Southern,MiscCrop,MiscCrop_CongoR,relative-cost-logit
Africa_Southern,OilCrop,OilCrop_CongoR,relative-cost-logit
Africa_Southern,OtherGrain,OtherGrain_CongoR,relative-cost-logit
Africa_Southern,PalmFruit,PalmFruit_CongoR,relative-cost-logit
Africa_Southern,Pasture,Pasture_CongoR,relative-cost-logit
Africa_Southern,Rice,Rice_CongoR,relative-cost-logit
Africa_Southern,Root_Tuber,Root_Tuber_CongoR,relative-cost-logit
Africa_Southern,SugarCrop,SugarCrop_CongoR,relative-cost-logit
Africa_Southern,Wheat,Wheat_CongoR,relative-cost-logit
Africa_Southern,biomass,biomass_grass_GuineaGulf,relative-cost-logit
Africa_Southern,biomass,biomass_tree_GuineaGulf,relative-cost-logit
Africa_Southern,Corn,Corn_GuineaGulf,relative-cost-logit
Africa_Southern,FiberCrop,FiberCrop_GuineaGulf,relative-cost-logit
Africa_Southern,Forest,Forest_GuineaGulf,relative-cost-logit
Africa_Southern,MiscCrop,MiscCrop_GuineaGulf,relative-cost-logit
Africa_Southern,OilCrop,OilCrop_GuineaGulf,relative-cost-logit
Africa_Southern,OtherGrain,OtherGrain_GuineaGulf,relative-cost-logit
Africa_Southern,PalmFruit,PalmFruit_GuineaGulf,relative-cost-logit
Africa_Southern,Pasture,Pasture_GuineaGulf,relative-cost-logit
Africa_Southern,Rice,Rice_GuineaGulf,relative-cost-logit
Africa_Southern,Root_Tuber,Root_Tuber_GuineaGulf,relative-cost-logit
Africa_Southern,SugarCrop,SugarCrop_GuineaGulf,relative-cost-logit
Africa_Southern,Wheat,Wheat_GuineaGulf,relative-cost-logit
Africa_Southern,biomass,biomass_grass_LimpopoR,relative-cost-logit
Africa_Southern,biomass,biomass_tree_LimpopoR,relative-cost-logit
Africa_Southern,Corn,Corn_LimpopoR,relative-cost-logit
Africa_Southern,FiberCrop,FiberCrop_LimpopoR,relative-cost-logit
Africa_Southern,Forest,Forest_LimpopoR,relative-cost-logit
Africa_Southern,MiscCrop,MiscCrop_LimpopoR,relative-cost-logit
Africa_Southern,OilCrop,OilCrop_LimpopoR,relative-cost-logit
Africa_Southern,OtherGrain,OtherGrain_LimpopoR,relative-cost-logit
Africa_Southern,PalmFruit,PalmFruit_LimpopoR,relative-cost-logit
Africa_Southern,Pasture,Pasture_LimpopoR,relative-cost-logit
Africa_Southern,Rice,Rice_LimpopoR,relative-cost-logit
Africa_Southern,Root_Tuber,Root_Tuber_LimpopoR,relative-cost-logit
Africa_Southern,SugarCrop,SugarCrop_LimpopoR,relative-cost-logit
Africa_Southern,Wheat,Wheat_LimpopoR,relative-cost-logit
Africa_Southern,biomass,biomass_grass_NileR,relative-cost-logit
Africa_Southern,biomass,biomass_tree_NileR,relative-cost-logit
Africa_Southern,Corn,Corn_NileR,relative-cost-logit
Africa_Southern,FiberCrop,FiberCrop_NileR,relative-cost-logit
Africa_Southern,Forest,Forest_NileR,relative-cost-logit
Africa_Southern,MiscCrop,MiscCrop_NileR,relative-cost-logit
Africa_Southern,OilCrop,OilCrop_NileR,relative-cost-logit
Africa_Southern,OtherGrain,OtherGrain_NileR,relative-cost-logit
Africa_Southern,PalmFruit,PalmFruit_NileR,relative-cost-logit
Africa_Southern,Pasture,Pasture_NileR,relative-cost-logit
Africa_Southern,Rice,Rice_NileR,relative-cost-logit
Africa_Southern,Root_Tuber,Root_Tuber_NileR,relative-cost-logit
Africa_Southern,SugarCrop,SugarCrop_NileR,relative-cost-logit
Africa_Southern,Wheat,Wheat_NileR,relative-cost-logit
Africa_Southern,biomass,biomass_grass_OrangeR,relative-cost-logit
Africa_Southern,Corn,Corn_OrangeR,relative-cost-logit
Africa_Southern,FiberCrop,FiberCrop_OrangeR,relative-cost-logit
Africa_Southern,MiscCrop,MiscCrop_OrangeR,relative-cost-logit
Africa_Southern,OilCrop,OilCrop_OrangeR,relative-cost-logit
Africa_Southern,OtherGrain,OtherGrain_OrangeR,relative-cost-logit
Africa_Southern,Pasture,Pasture_OrangeR,relative-cost-logit
Africa_Southern,Root_Tuber,Root_Tuber_OrangeR,relative-cost-logit
Africa_Southern,Wheat,Wheat_OrangeR,relative-cost-logit
Africa_Southern,biomass,biomass_grass_RiftValley,relative-cost-logit
Africa_Southern,biomass,biomass_tree_RiftValley,relative-cost-logit
Africa_Southern,Corn,Corn_RiftValley,relative-cost-logit
Africa_Southern,FiberCrop,FiberCrop_RiftValley,relative-cost-logit
Africa_Southern,Forest,Forest_RiftValley,relative-cost-logit
Africa_Southern,MiscCrop,MiscCrop_RiftValley,relative-cost-logit
Africa_Southern,OilCrop,OilCrop_RiftValley,relative-cost-logit
Africa_Southern,OtherGrain,OtherGrain_RiftValley,relative-cost-logit
Africa_Southern,PalmFruit,PalmFruit_RiftValley,relative-cost-logit
Africa_Southern,Pasture,Pasture_RiftValley,relative-cost-logit
Africa_Southern,Rice,Rice_RiftValley,relative-cost-logit
Africa_Southern,Root_Tuber,Root_Tuber_RiftValley,relative-cost-logit
Africa_Southern,SugarCrop,SugarCrop_RiftValley,relative-cost-logit
Africa_Southern,Wheat,Wheat_RiftValley,relative-cost-logit
Africa_Southern,biomass,biomass_grass_ZambeziR,relative-cost-logit
Africa_Southern,biomass,biomass_tree_ZambeziR,relative-cost-logit
Africa_Southern,Corn,Corn_ZambeziR,relative-cost-logit
Africa_Southern,FiberCrop,FiberCrop_ZambeziR,relative-cost-logit
Africa_Southern,Forest,Forest_ZambeziR,relative-cost-logit
Africa_Southern,MiscCrop,MiscCrop_ZambeziR,relative-cost-logit
Africa_Southern,OilCrop,OilCrop_ZambeziR,relative-cost-logit
Africa_Southern,OtherGrain,OtherGrain_ZambeziR,relative-cost-logit
Africa_Southern,PalmFruit,PalmFruit_ZambeziR,relative-cost-logit
Africa_Southern,Pasture,Pasture_ZambeziR,relative-cost-logit
Africa_Southern,Rice,Rice_ZambeziR,relative-cost-logit
Africa_Southern,Root_Tuber,Root_Tuber_ZambeziR,relative-cost-logit
Africa_Southern,SugarCrop,SugarCrop_ZambeziR,relative-cost-logit
Africa_Southern,Wheat,Wheat_ZambeziR,relative-cost-logit
Africa_Western,biomass,biomass_grass_AfrCstNW,relative-cost-logit
Africa_Western,Corn,Corn_AfrCstNW,relative-cost-logit
Africa_Western,MiscCrop,MiscCrop_AfrCstNW,relative-cost-logit
Africa_Western,OilCrop,OilCrop_AfrCstNW,relative-cost-logit
Africa_Western,OtherGrain,OtherGrain_AfrCstNW,relative-cost-logit
Africa_Western,Pasture,Pasture_AfrCstNW,relative-cost-logit
Africa_Western,Rice,Rice_AfrCstNW,relative-cost-logit
Africa_Western,Root_Tuber,Root_Tuber_AfrCstNW,relative-cost-logit
Africa_Western,Wheat,Wheat_AfrCstNW,relative-cost-logit
Africa_Western,biomass,biomass_grass_AfrCstW,relative-cost-logit
Africa_Western,biomass,biomass_tree_AfrCstW,relative-cost-logit
Africa_Western,Corn,Corn_AfrCstW,relative-cost-logit
Africa_Western,FiberCrop,FiberCrop_AfrCstW,relative-cost-logit
Africa_Western,Forest,Forest_AfrCstW,relative-cost-logit
Africa_Western,MiscCrop,MiscCrop_AfrCstW,relative-cost-logit
Africa_Western,OilCrop,OilCrop_AfrCstW,relative-cost-logit
Africa_Western,OtherGrain,OtherGrain_AfrCstW,relative-cost-logit
Africa_Western,PalmFruit,PalmFruit_AfrCstW,relative-cost-logit
Africa_Western,Pasture,Pasture_AfrCstW,relative-cost-logit
Africa_Western,Rice,Rice_AfrCstW,relative-cost-logit
Africa_Western,Root_Tuber,Root_Tuber_AfrCstW,relative-cost-logit
Africa_Western,SugarCrop,SugarCrop_AfrCstW,relative-cost-logit
Africa_Western,Wheat,Wheat_AfrCstW,relative-cost-logit
Africa_Western,biomass,biomass_grass_AfrIntN,relative-cost-logit
Africa_Western,Corn,Corn_AfrIntN,relative-cost-logit
Africa_Western,FiberCrop,FiberCrop_AfrIntN,relative-cost-logit
Africa_Western,MiscCrop,MiscCrop_AfrIntN,relative-cost-logit
Africa_Western,OilCrop,OilCrop_AfrIntN,relative-cost-logit
Africa_Western,OtherGrain,OtherGrain_AfrIntN,relative-cost-logit
Africa_Western,Pasture,Pasture_AfrIntN,relative-cost-logit
Africa_Western,Rice,Rice_AfrIntN,relative-cost-logit
Africa_Western,Root_Tuber,Root_Tuber_AfrIntN,relative-cost-logit
Africa_Western,SugarCrop,SugarCrop_AfrIntN,relative-cost-logit
Africa_Western,Wheat,Wheat_AfrIntN,relative-cost-logit
Africa_Western,biomass,biomass_grass_CongoR,relative-cost-logit
Africa_Western,biomass,biomass_tree_CongoR,relative-cost-logit
Africa_Western,Corn,Corn_CongoR,relative-cost-logit
Africa_Western,FiberCrop,FiberCrop_CongoR,relative-cost-logit
Africa_Western,Forest,Forest_CongoR,relative-cost-logit
Africa_Western,MiscCrop,MiscCrop_CongoR,relative-cost-logit
Africa_Western,OilCrop,OilCrop_CongoR,relative-cost-logit
Africa_Western,OtherGrain,OtherGrain_CongoR,relative-cost-logit
Africa_Western,PalmFruit,PalmFruit_CongoR,relative-cost-logit
Africa_Western,Pasture,Pasture_CongoR,relative-cost-logit
Africa_Western,Rice,Rice_CongoR,relative-cost-logit
Africa_Western,Root_Tuber,Root_Tuber_CongoR,relative-cost-logit
Africa_Western,SugarCrop,SugarCrop_CongoR,relative-cost-logit
Africa_Western,Wheat,Wheat_CongoR,relative-cost-logit
Africa_Western,biomass,biomass_grass_GuineaGulf,relative-cost-logit
Africa_Western,biomass,biomass_tree_GuineaGulf,relative-cost-logit
Africa_Western,Corn,Corn_GuineaGulf,relative-cost-logit
Africa_Western,FiberCrop,FiberCrop_GuineaGulf,relative-cost-logit
Africa_Western,Forest,Forest_GuineaGulf,relative-cost-logit
Africa_Western,MiscCrop,MiscCrop_GuineaGulf,relative-cost-logit
Africa_Western,OilCrop,OilCrop_GuineaGulf,relative-cost-logit
Africa_Western,OtherGrain,OtherGrain_GuineaGulf,relative-cost-logit
Africa_Western,PalmFruit,PalmFruit_GuineaGulf,relative-cost-logit
Africa_Western,Pasture,Pasture_GuineaGulf,relative-cost-logit
Africa_Western,Rice,Rice_GuineaGulf,relative-cost-logit
Africa_Western,Root_Tuber,Root_Tuber_GuineaGulf,relative-cost-logit
Africa_Western,SugarCrop,SugarCrop_GuineaGulf,relative-cost-logit
Africa_Western,Wheat,Wheat_GuineaGulf,relative-cost-logit
Africa_Western,biomass,biomass_grass_LChad,relative-cost-logit
Africa_Western,biomass,biomass_tree_LChad,relative-cost-logit
Africa_Western,Corn,Corn_LChad,relative-cost-logit
Africa_Western,FiberCrop,FiberCrop_LChad,relative-cost-logit
Africa_Western,Forest,Forest_LChad,relative-cost-logit
Africa_Western,MiscCrop,MiscCrop_LChad,relative-cost-logit
Africa_Western,OilCrop,OilCrop_LChad,relative-cost-logit
Africa_Western,OtherGrain,OtherGrain_LChad,relative-cost-logit
Africa_Western,PalmFruit,PalmFruit_LChad,relative-cost-logit
Africa_Western,Pasture,Pasture_LChad,relative-cost-logit
Africa_Western,Rice,Rice_LChad,relative-cost-logit
Africa_Western,Root_Tuber,Root_Tuber_LChad,relative-cost-logit
Africa_Western,SugarCrop,SugarCrop_LChad,relative-cost-logit
Africa_Western,Wheat,Wheat_LChad,relative-cost-logit
Africa_Western,biomass,biomass_grass_NigerR,relative-cost-logit
Africa_Western,biomass,biomass_tree_NigerR,relative-cost-logit
Africa_Western,Corn,Corn_NigerR,relative-cost-logit
Africa_Western,FiberCrop,FiberCrop_NigerR,relative-cost-logit
Africa_Western,Forest,Forest_NigerR,relative-cost-logit
Africa_Western,MiscCrop,MiscCrop_NigerR,relative-cost-logit
Africa_Western,OilCrop,OilCrop_NigerR,relative-cost-logit
Africa_Western,OtherGrain,OtherGrain_NigerR,relative-cost-logit
Africa_Western,PalmFruit,PalmFruit_NigerR,relative-cost-logit
Africa_Western,Pasture,Pasture_NigerR,relative-cost-logit
Africa_Western,Rice,Rice_NigerR,relative-cost-logit
Africa_Western,Root_Tuber,Root_Tuber_NigerR,relative-cost-logit
Africa_Western,SugarCrop,SugarCrop_NigerR,relative-cost-logit
Africa_Western,Wheat,Wheat_NigerR,relative-cost-logit
Africa_Western,biomass,biomass_grass_NileR,relative-cost-logit
Africa_Western,biomass,biomass_tree_NileR,relative-cost-logit
Africa_Western,Corn,Corn_NileR,relative-cost-logit
Africa_Western,FiberCrop,FiberCrop_NileR,relative-cost-logit
Africa_Western,Forest,Forest_NileR,relative-cost-logit
Africa_Western,MiscCrop,MiscCrop_NileR,relative-cost-logit
Africa_Western,OilCrop,OilCrop_NileR,relative-cost-logit
Africa_Western,OtherGrain,OtherGrain_NileR,relative-cost-logit
Africa_Western,PalmFruit,PalmFruit_NileR,relative-cost-logit
Africa_Western,Pasture,Pasture_NileR,relative-cost-logit
Africa_Western,Rice,Rice_NileR,relative-cost-logit
Africa_Western,Root_Tuber,Root_Tuber_NileR,relative-cost-logit
Africa_Western,SugarCrop,SugarCrop_NileR,relative-cost-logit
