# ../aglu-data/level1//L100.FAO_ag_Prod_t.csv
# Written by LA100.FAO_downscale_ctry.R
# Mon Mar 12 09:47:01 2018
# " FAO agricultural production by country / item / year "
# " Unit = t "
"countries","country.codes","item","item.codes","element","element.codes","iso","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
"Uzbekistan",235,"Eggplants (aubergines)",399,"ag_Prod_t",51,"uzb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.070304886538,491.159682583879,654.879576778505,934.879576778505,1354.8795767785,1489.80927189197,1643.71989419463,1820,1860,1740,1680,1660,1720,1800,1940,2100,2240,2440,2700,3000,3360,3820,4280,4525
"Uzbekistan",235,"Figs",569,"ag_Prod_t",51,"uzb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,364.2,522.6,722.6,918,889.8,925.6,967.2,967.2,971.8,1000,1000,1020,1060,1140,1240,1380,1520,1680,1840,1925
"Uzbekistan",235,"Fruit Fresh Nes",619,"ag_Prod_t",51,"uzb",4063.81276255251,3473.69473894779,4230.84616923385,3940.78815763153,3340.66813362673,3190.63812762553,2630.52610522104,1530.30606121224,1070.21404280856,1090.21804360872,1140.22804560912,1210.24204840968,1380.27605521104,1510.30206041208,1620.32406481296,1700.3400680136,1800.3600720144,1910.38207641528,1950.3900780156,6590.31806361272,11810.2420484097,17410.1620324065,23980.076015203,31200,32200,30600,30120,28880,27440,27840,29580,32460,36840,47680,59280,66540,74180,80240,80840,78550
"Uzbekistan",235,"Garlic",406,"ag_Prod_t",51,"uzb",2559.66168689037,2706.92989353337,2780.56399685488,2882.249187156,3159.25367107975,3706.24986718235,3965.72242174384,4277.79076439212,4617.91019402002,4908.94022143358,4877.38274858151,5420.87255881165,5771.51114605691,6262.40516820027,6718.2353316191,7223.15489725227,7398.4741908749,7784.17663684468,8029.62364791636,13121.8777227618,17213.8763627091,21276.0027201054,24803.0652187772,27820,25720,24520,23940,23800,24020,25060,25472,26228,27648,30325.6,32785.6,36833.6,40817.6,45297.6,49700,52125
"Uzbekistan",235,"Grapefruit (inc. pomelos)",507,"ag_Prod_t",51,"uzb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,364.2,522.6,722.6,918,889.8,925.6,967.2,967.2,971.8,1000,1000,1020,1060,1100,1140,1200,1260,1340,1460,1525
"Uzbekistan",235,"Grapes",560,"ag_Prod_t",51,"uzb",457390.123949921,467141.750818635,498863.085059021,521129.680368147,554678.017300563,575574.360590666,609351.072859586,637372.726648609,677703.81107519,759507.85661087,781089.325910485,828066.132629328,808060.45315159,791640.266456963,748865.565929791,729179.611923159,657013.00558794,655651.888582377,616417.005771015,568033.955080116,516777.679777315,473595.412063793,467797.873045989,454480,470260,461300,459460,460120,479100,478780,491846,540868,544350,590439,663219,741113,803211,872349,929680,942025
"Uzbekistan",235,"Groundnuts, with shell",242,"ag_Prod_t",51,"uzb",118.806810907694,64.9724747151453,28.0309819485341,176.539495583152,338.042504160799,484.694661374984,668.473946997824,1058.12315964665,1206.63167328127,1429.3944437332,1707.84790679811,1949.17424145436,1930.61067725003,2171.93701190629,2153.37344770196,2468.95403917552,2784.53463064909,3155.80591473563,3397.13224939188,5925.86096530534,7943.31839713225,10740.7758289592,12838.2332607861,14380,13280,12320,10980,10140,10000,9582,9226,8470,8278,7955.6,7973.6,7929.6,8085.6,7677.6,7200,7250
"Uzbekistan",235,"Hazelnuts, with shell",225,"ag_Prod_t",51,"uzb",49.1761290873389,52.3634707874442,53.7294743732036,56.4614815447224,62.3808304163465,64.2021685306924,67.3895102307977,70.1215174023165,75.1301972167677,76.0408662739406,80.5942115598053,89.7009021315348,102.450268931956,118.386977432482,141.609038390392,164.375764819716,184.865818606107,203.079199749566,219.015908250093,339.857138791656,487.477031218874,624.220251003159,738.686798144512,868.6,908.6,936,976,1056,1166.8,1186.8,1170.8,1113.4,1055,959.4,956.8,981.4,1064.2,1102.6,1153.4,1170
"Uzbekistan",235,"Jute",780,"ag_Prod_t",51,"uzb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15300,31440,36720,38900,41980,30080,17940,16860,18680,19800,20400,20400,20200,20200,20000,20000,20000,20256,20206.8,19992.8,19991
"Uzbekistan",235,"Leeks, other alliaceous veg",407,"ag_Prod_t",51,"uzb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,440,634,814,981,901,867.4,873.4,893.4,926.4,966.4,1000,1020,1060,1140,1240,1380,1560,1760,1960,2075
"Uzbekistan",235,"Leguminous vegetables, nes",420,"ag_Prod_t",51,"uzb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,440,634,814,981,901,867.4,853.4,873.4,906.4,946.4,980,1020,1100,1240,1440,1680,1960,2240,2520,2650
"Uzbekistan",235,"Lemons and limes",497,"ag_Prod_t",51,"uzb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,182,261.2,361.2,458.8,448.8,486.8,507.6,607.6,710,812,852,876,836,735.4,643.4,583.4,579.4,559.4,620,650
"Uzbekistan",235,"Lentils",201,"ag_Prod_t",51,"uzb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,300,400,460,520,480,380,400,480,600,700,740,775
"Uzbekistan",235,"Lettuce and chicory",372,"ag_Prod_t",51,"uzb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,440,634,814,981,901,867.4,873.4,893.4,926.4,966.4,1000,1020,1100,1240,1440,1680,1940,2200,2460,2575
"Uzbekistan",235,"Linseed",333,"ag_Prod_t",51,"uzb",5359.6489974418,4987.92356833545,4686.65590030155,4378.09949836361,4079.26140829772,3697.81766731932,3590.91623672664,3224.04996355633,2879.04989209815,2811.02170899373,2832.88791070586,2762.43014963342,2696.83154449701,2706.54985636907,2623.94420545655,2529.19066470395,2534.04982063998,2602.07800374441,2458.7329036315,2244.78912692401,2010.28197396064,1718.76777522116,1420.14091552214,1180,1040,840,780,800,900,900,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"Uzbekistan",235,"Maize",56,"ag_Prod_t",51,"uzb",518140.923131078,519696.99533701,497911.984453969,513898.032916238,526035.396122504,514229.994986837,475535.666132673,497590.396198076,490121.249609605,528711.840316706,573246.626850467,627180.089508053,678551.219933206,710305.466748915,711218.362443062,739611.493293959,757578.940365115,710658.176448926,682742.241074515,602566.792904955,516994.543164406,413403.30908586,347978.898344385,273840,228240,172320,150720,139900,139500,141080,145540,143240,149828,161673.6,173353.6,189633.6,204513.6,217965.6,230340,236550
"Uzbekistan",235,"Maize for forage and silage",636,"ag_Prod_t",51,"uzb",3876477.84850614,3883324.22149238,3818223.92175041,4044526.42713196,4183383.16403241,4077228.52892209,4088797.36267639,4338705.34259852,4184871.95137505,4344718.54101686,4505985.62500394,4787499.60410843,5008878.18437967,5297262.43901948,5567897.34364309,5737106.90322418,5923905.32427765,6026344.8203311,5922061.41334869,5547038.08760061,5100658.96660664,4547482.46488609,3934793.86237623,3558204,3260000,3120000,3071040,3027540,2935780,2923960,2723960,2472920,2296420,2188180,2037600,2077600,2117600,2157600,2197600,2200000
"Uzbekistan",235,"Millet",79,"ag_Prod_t",51,"uzb",547.157013147671,532.25970045987,494.165143729635,539.282719298404,535.026344244747,448.196293150134,394.778786226733,424.105210346433,372.007179689665,393.118799955806,405.036650106047,419.508325288483,461.05054581218,481.949347325638,536.260693010308,561.671252080643,645.904914392525,668.20831967369,642.968015605501,582.802111162027,519.069288352203,679.92342509595,802.697893366032,1054,1280,1620,2000,2260,2340,2320,2280,1980,2058,2658,3598,4638,6038,7140,7600,7950
"Uzbekistan",235,"Mushrooms and truffles",449,"ag_Prod_t",51,"uzb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,110.2,159,203,243.8,263.8,313.6,344.8,378.2,397.4,380.6,352.4,344.4,343.4,376.2,414.8,457.6,510.8,554.4,593.8,615
"Uzbekistan",235,"Nuts, nes",234,"ag_Prod_t",51,"uzb",90.6968989663221,98.2549738801823,100.144492608647,102.034011337112,100.144492608647,102.034011337112,103.923530065577,107.702567522508,115.260642436368,128.487273535623,143.603423363343,164.388129376459,187.062354118039,213.51561631655,251.305990885851,285.317327998222,317.439146382127,355.229520951428,393.019895520729,496.886740024453,605.085028342781,769.504279204179,884.475936423252,950,909,899,859,849,889,1000,1113.8,1199.6,1209.6,1280.2,1280.2,1160,1050.4,1030.4,959.6,899.5
"Uzbekistan",235,"Oats",75,"ag_Prod_t",51,"uzb",187.314193978956,193.003676863697,188.658723516395,197.476006693493,208.472843015491,211.176055032868,210.510866735398,218.045893322054,203.026790741739,198.789399757433,199.327211572408,209.551297233942,221.986072513875,244.421316963851,246.694279529248,236.311680911721,230.155150924502,222.373863138357,205.21426953444,200.275846510489,282.793193595199,380.413622575132,516.39514081364,560,520,400,260,80,0,0,0,0,0,0,0,0,0,0,0,0
"Uzbekistan",235,"Oilseeds, Nes",339,"ag_Prod_t",51,"uzb",49.6097508820699,49.3246373712534,46.4735022630885,39.9158915143091,28.5113510816494,25.6602159734844,25.6602159734844,25.6602159734844,25.6602159734844,29.9369186357319,31.6475997006308,29.9369186357319,31.6475997006308,31.6475997006308,34.4987348087958,37.9200969385937,45.3330482198225,52.1757724794184,59.4347624648063,129.455789586229,201.021476175202,279.616935742543,365.361260201718,432.4,439.4,447,437,437,469,482,482.8,516.2,536,540,558.8,591,588,568.2,538.8,525
"Uzbekistan",235,"Olives",260,"ag_Prod_t",51,"uzb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,34,48,61.6,77.6,77.6,81.6,90.2,95.6,95.6,92.8,92.8,95.2,102.6,112.2,123.2,130.4,129.8,127.4,122.6,120.5
"Uzbekistan",235,"Onions, dry",403,"ag_Prod_t",51,"uzb",190298.731643023,210095.460025911,224003.197727392,240691.053602498,254362.945803388,274048.898269333,296146.906991315,315468.370956348,329179.57074067,353307.280134399,355855.12622411,362308.716740265,364023.956744559,392718.49264972,415945.701041196,437743.542762427,445747.996115797,456789.853643437,440280.668602111,456531.710022791,461613.509786643,472333.889569817,480453.065200189,482120,445620,424860,415120,412360,421320,439254,465612,485808,508636,536258.6,560704.6,601286.6,652490.6,720022.6,796800,845500
"Uzbekistan",235,"Peaches and nectarines",534,"ag_Prod_t",51,"uzb",96386.9375066669,107358.700455633,108785.029638999,113832.040595523,122828.886213675,117068.710665468,112186.276153178,115038.934519909,114874.358075675,112186.276153178,121237.980586075,124035.780138061,126778.720875303,129192.508724075,128643.920576627,125900.979839386,134129.80205111,135665.848863965,127711.320725965,123219.206680585,112161.26967679,95714.6274934093,82343.5258979321,74800,68000,59500,51300,47180,42380,40280,42880,47280,49260,52967.6,57467.6,63367.6,69567.6,76707.6,83600,87500
"Uzbekistan",235,"Pears",521,"ag_Prod_t",51,"uzb",37836.3542547235,39140.6018421948,43224.6094393272,40945.4697157662,44278.5468837485,41973.058724077,44871.3866962355,40431.6752116109,41854.4907615796,40471.1978657767,41169.4314227058,39641.2221282949,40563.4173921635,40695.1595727162,38692.6784283158,35320.0786061677,35636.2598394941,33910.4372742543,31552.2522423617,32150.8228397027,31011.6372259488,28849.6360622262,29339.1856137539,30200,29000,27100,24500,22160,19760,19860,21160,24760,27500,33621,39721,47521,54121,61461,66740,69675
"Uzbekistan",235,"Peas, dry",187,"ag_Prod_t",51,"uzb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,304,384,484,624,632,640,760,840,1060,1360,1640,1840,2075
"Uzbekistan",235,"Peas, green",417,"ag_Prod_t",51,"uzb",1582.67090050247,1673.84650672707,1718.57416261083,1782.22505752235,1845.87595243386,1875.12095820401,1926.72979191605,1978.33862562809,1988.66039237049,2040.26922608253,2052.31128728201,2084.9968819663,2107.36070990818,2200.25661058985,2260.46691658722,2346.48163944062,2226.06102744586,2207.13778841812,2150.36807133488,1917.2870956412,1601.19875852083,1459.74133939259,1235.47214198164,981,901,1041,1047,1067,1100,1140,1000,1020,1114,1274,1474,1714,1994,2260,2520,2650
"Uzbekistan",235,"Pepper (Piper spp.)",687,"ag_Prod_t",51,"uzb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,39.2,57,76.4,95.6,95.6,98.2,105.6,111.8,121.6,131.4,142.8,152.8,163.8,173,183.2,200,224.8,228.2,229.4,236.75
"Uzbekistan",235,"Persimmons",587,"ag_Prod_t",51,"uzb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,6400,9700,13100,16900,17900,20142.6,22442.6,25242.6,29442.6,32842.6,35600,37500
"Uzbekistan",235,"Pistachios",223,"ag_Prod_t",51,"uzb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,70,95,125,159,165,165,184,194,203.8,217.8,217.8,223.8,243.8,240.6,230.6,228.6,219.6,199.6,203.4,204.25
"Uzbekistan",235,"Plums and sloes",536,"ag_Prod_t",51,"uzb",85675.0826644377,93939.0680122429,92510.7248657087,94627.7334578934,104549.617100783,102662.163657148,97254.8646024117,102866.212678082,112660.565682888,113221.700490455,121383.661327794,131407.56948115,138676.815851905,142579.253377257,139263.456787088,134519.317050385,140079.652870822,138294.223937654,129239.548633732,123649.217607218,111716.371860902,95270.1535284501,78320.6986835151,70000,68000,69400,68200,66100,57400,54600,54800,55400,57100,61746.8,61746.8,60746.8,61746.8,65746.8,71400,74500
"Uzbekistan",235,"Pome fruit, nes",542,"ag_Prod_t",51,"uzb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7900,15900,24300,32900,41420,43020,48880.4,54480.4,60880.4,68560.4,77260.4,83400,86750
"Uzbekistan",235,"Potatoes",116,"ag_Prod_t",51,"uzb",455615.139976588,445137.142125767,437266.711463441,429909.612107928,435094.550525695,413590.157242012,423266.501078589,402148.810885616,389522.029613868,384196.826095188,381064.23884147,375764.36096601,381595.103285897,396251.832268077,394033.890359894,374354.891514478,361390.110312058,352232.552536217,330463.701093521,329584.511648495,362985.878643404,406073.645230877,432175.82278076,471740,537100,580900,599040,657200,703360,720380,748980,796566,835182,890500,972660,1085520,1211274,1352418,1513020,1594275
"Uzbekistan",235,"Pulses, nes",211,"ag_Prod_t",51,"uzb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,1200,1480,3080,4280,4980,5380,6600,7000,8000,9700,11500,12360,12950
"Uzbekistan",235,"Pumpkins for Fodder",645,"ag_Prod_t",51,"uzb",0,0,0,0,0,0,0,0,0,0,0,0,2633820.96043679,5137835.16447685,7867964.36353057,10631592.0803641,13504089.9799819,13807670.2973614,14234776.3990538,13564647.2000001,12901019.4831666,12148521.5835487,11311120.3057325,10480000,10490000,10450000,10430000,10130000,9830000,9460000,9100000,8700000,8600000,8500000,8500000,8500000,8500000,8500000,8500000,8500000
"Uzbekistan",235,"Quinces",523,"ag_Prod_t",51,"uzb",41765.8349328215,44376.1996161228,46065.2591170825,48675.6238003839,53435.7005758157,53742.802303263,51439.5393474088,43454.8944337812,37927.0633397313,28376.1996161228,25765.8349328215,25765.8349328215,30986.5642994242,32522.0729366603,35470.2495201535,35470.2495201535,37312.8598848368,37312.8598848368,36096.8905950096,33954.8560460653,29559.7128598848,24589.7170825336,21190.1738963532,18906.8,18582.2,19499.8,20331.6,20053.6,20275.4,21600,22600,24200,27600,33019.2,38019.2,43819.2,50219.2,56219.2,61000,63750
"Uzbekistan",235,"Rapeseed",270,"ag_Prod_t",51,"uzb",20.1142857142857,24.4996677740864,27.7156146179402,35.024584717608,36.7787375415282,35.7847176079734,33.3873754152824,36.8372093023256,42.6843853820598,63.734219269103,97.063122923588,125.714285714286,160.212624584718,207.574750830565,353.169435215947,558.405315614618,774.107641196013,1026.70564784053,1189.54950166113,1236.473089701,1150.89169435216,1103.02990033223,1002.56279069767,1025.4,1065.4,1145.4,1245.4,1450,1634,1674,1794,1943.4,2018,1964,2024,2036.4,1919,1764.4,1661.6,1627
"Uzbekistan",235,"Rice, paddy",27,"ag_Prod_t",51,"uzb",373591.568366208,415287.05590708,453090.964610803,482611.36978974,511964.993018514,529977.44363617,555105.924127469,595355.968100257,620595.636558331,634271.756471737,660178.552730465,677301.499613916,666516.266836678,671575.31932497,678357.785298285,687641.980524053,671742.101275134,658755.346755737,635472.586512914,608270.394847266,572812.819989075,547219.575416297,492300.769804905,471880,441860,402200,386700,352140,275700,232960,230440,182526,185906,216411.6,220931.6,176271.6,178905.6,186045.6,165920,157975
"Uzbekistan",235,"Rye",71,"ag_Prod_t",51,"uzb",4263.62871974942,4583.09178284491,4291.42615510968,4381.20772245236,4294.91120670708,4508.16317350069,3976.69280489639,4042.99176266607,3712.82461252142,4210.68912643646,4514.30350250565,4966.86234565442,5410.04474045779,5840.61456757531,6044.90497311845,6125.22711469675,6584.83903845931,7238.58493168115,7313.59651844435,7592.32389212421,7731.91399190019,8494.42295348715,9014.09996876779,9394,8780,7640,6360,4800,4200,4060,4060,3560,3408,3468,4008,5608,7808,9660,10800,11750
"Uzbekistan",235,"Safflower seed",280,"ag_Prod_t",51,"uzb",38.3722161437193,35.4498288215155,29.7321144954647,27.572089083401,22.4896763491335,24.3955811244838,24.3955811244838,25.4120636713373,23.6332192143437,20.5837715737832,21.09201284721,20.8378922104966,22.4896763491335,24.7767620795539,27.953270038471,29.3509335403946,36.5933716867257,39.0075177355028,40.9134225108531,72.085130413299,99.6826668549042,488.882539794586,1781.25892069318,3773,4337,4826.4,5020.6,4217.8,2757.2,2689.2,3178.8,4236.6,5157.4,5269.4,5437.4,5145.6,4139.4,3341.4,3227.2,3159
"Uzbekistan",235,"Seed cotton",328,"ag_Prod_t",51,"uzb",4357122.3829243,4696675.96370501,4819121.42378662,4967086.83088728,5150880.73503441,5255851.94567931,5350388.89227209,5505771.4268315,5676491.07240728,5742616.64941234,5833382.17526338,5765245.17386274,5721873.83533281,5545497.05864442,5395268.79909872,5312926.11290421,5306766.12569271,5250194.81456671,5195760.64186103,5004599.89586505,4774713.56007551,4484564.36818708,4227349.39285062,3916800,3818920,3613180,3545960,3359480,3342380,3239000,3162260,3149620,3294940,3362080,3480800,3659460,3636060,3578940,3454880,3389600
"Uzbekistan",235,"Sesame seed",289,"ag_Prod_t",51,"uzb",69.9580251848891,53.967619428343,35.9784129522287,39.9760143913652,37.9772136717969,38.9766140315811,54.9670197881271,72.9562262642415,80.9514291425145,90.9454327403558,99.940035978413,99.940035978413,99.940035978413,99.940035978413,99.940035978413,100.939436338197,101.938836697981,103.937637417549,106.935838496902,2086.94783130122,4265.96042374575,6644.97301619029,9622.98620827504,12158.2,13758.2,14958.2,16158.2,17158.2,17700,17058.2,17258.2,18151.6,18897.8,19797.8,20419.6,20523.2,19332.2,17786,16558.4,16223
"Uzbekistan",235,"Sorghum",83,"ag_Prod_t",51,"uzb",12954.233409611,18556.0640732265,20578.9473684211,24508.0091533181,27892.4485125858,27814.6453089245,22757.4370709382,23263.1578947368,21551.4874141876,21084.6681922197,23204.8054919908,26810.9839816934,30059.2677345538,30032.0366132723,34427.9176201373,34330.6636155606,33447.5972540046,30004.8054919908,29390.1601830664,22511.5789473684,18974.1418764302,14888.7871853547,13194.004576659,11960,12800,14380,15780,16040,16520,14900,13100,11700,10100,9380,10640,11640,13540,15640,16360,16875
